name,location,description,link,price,operation,bedrooms,bathrooms,floor area (m2),land size (m2),latitude,longitude,img_url_1,coordinates_1,distance_1,ModelScores
"1BR Regular Condo Unit for Sale in Ortigas CBD, Pasig | Residences at The Galleon (14...","Ortigas CBD, Pasig","Note: TCP is inclusive of parking  The Galleon is a two-tower, mixed-use development of modern design having Offices and Residential spaces for sale, which is a unique offering within the heart of the Ortigas Central Business District. Residences at The Galleon is a collection of 43 floors of generous, luxury residential units comprised of 1- and 2-bedroom layouts crowned with 5 bi-level, penthouse suites on the top floor. Inside the residential tower, there are a multitude of amenities for every residents' enjoyment, from a relaxing swim at the lap pool to an intimate screening at the mini theater.  Moreover, the Offices and Residences sit on top of a retail podium with stores and cafes. Experience comfort, leisure, and entertainment right at your doorsteps. Welcome aboard Residences at The Galleon. We are a growing and thriving community that promotes completeness, innovation, sustainability, and quality. Not just built for visual impact, it is truly a home worthy of the most memorable individuals, couples, and families.    HLURB LTS No. 018 Turnover Date: 2028 Launched in 2020",https://www.lamudi.com.ph/1br-regular-condo-unit-for-sale-in-ortigas-cbd-pas-170830631478.html,"₱24,898,000",buy,1,1,74,,14.583771,121.059675,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An-BGwOXglEImZk4pHIf4Ty_9SK495earhjcgm2-baahmFcYhmdXu3ur2nONkkm5xTxlr0s3TQaDah0CuK-5eYGpBreiwo8Z3ynRbxCA_AiryllIg6TqYj6y4mpVGbIuNa5ESHC3LWeS9-407nDAC3Y?stp=s2048x1536&ccb=10-5&oh=00_AfBRxsaM39c1uc6HyVMj_VN8oN3Y0mdazBPrpbN2bFcMGg&oe=660D071B&_nc_sid=201bca,"(121.063841, 14.583712)",0.448957792,3.45
"1BR Regular Condo Unit for Sale in Ortigas CBD, Pasig | Residences at The Galleon (30...","Ortigas CBD, Pasig","Note: TCP is inclusive of parking  The Galleon is a two-tower, mixed-use development of modern design having Offices and Residential spaces for sale, which is a unique offering within the heart of the Ortigas Central Business District. Residences at The Galleon is a collection of 43 floors of generous, luxury residential units comprised of 1- and 2-bedroom layouts crowned with 5 bi-level, penthouse suites on the top floor. Inside the residential tower, there are a multitude of amenities for every residents' enjoyment, from a relaxing swim at the lap pool to an intimate screening at the mini theater.  Moreover, the Offices and Residences sit on top of a retail podium with stores and cafes. Experience comfort, leisure, and entertainment right at your doorsteps. Welcome aboard Residences at The Galleon. We are a growing and thriving community that promotes completeness, innovation, sustainability, and quality. Not just built for visual impact, it is truly a home worthy of the most memorable individuals, couples, and families.    HLURB LTS No. 018 Turnover Date: 2028 Launched in 2020",https://www.lamudi.com.ph/1br-regular-condo-unit-for-sale-in-ortigas-cbd-pas-170830612415.html,"₱25,355,000",buy,1,1,70,,14.583771,121.059675,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An-BGwOXglEImZk4pHIf4Ty_9SK495earhjcgm2-baahmFcYhmdXu3ur2nONkkm5xTxlr0s3TQaDah0CuK-5eYGpBreiwo8Z3ynRbxCA_AiryllIg6TqYj6y4mpVGbIuNa5ESHC3LWeS9-407nDAC3Y?stp=s2048x1536&ccb=10-5&oh=00_AfBRxsaM39c1uc6HyVMj_VN8oN3Y0mdazBPrpbN2bFcMGg&oe=660D071B&_nc_sid=201bca,"(121.063841, 14.583712)",0.448957792,3.45
"1BR Regular Condo Unit for Sale in Ortigas CBD, Pasig | Residences at The Galleon (25...","Ortigas CBD, Pasig","Note: TCP is inclusive of parking  The Galleon is a two-tower, mixed-use development of modern design having Offices and Residential spaces for sale, which is a unique offering within the heart of the Ortigas Central Business District. Residences at The Galleon is a collection of 43 floors of generous, luxury residential units comprised of 1- and 2-bedroom layouts crowned with 5 bi-level, penthouse suites on the top floor. Inside the residential tower, there are a multitude of amenities for every residents' enjoyment, from a relaxing swim at the lap pool to an intimate screening at the mini theater.  Moreover, the Offices and Residences sit on top of a retail podium with stores and cafes. Experience comfort, leisure, and entertainment right at your doorsteps. Welcome aboard Residences at The Galleon. We are a growing and thriving community that promotes completeness, innovation, sustainability, and quality. Not just built for visual impact, it is truly a home worthy of the most memorable individuals, couples, and families.    HLURB LTS No. 018 Turnover Date: 2028 Launched in 2020",https://www.lamudi.com.ph/1br-regular-condo-unit-for-sale-in-ortigas-cbd-pas-170830632289.html,"₱24,987,000",buy,1,1,74,,14.583771,121.059675,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An-BGwOXglEImZk4pHIf4Ty_9SK495earhjcgm2-baahmFcYhmdXu3ur2nONkkm5xTxlr0s3TQaDah0CuK-5eYGpBreiwo8Z3ynRbxCA_AiryllIg6TqYj6y4mpVGbIuNa5ESHC3LWeS9-407nDAC3Y?stp=s2048x1536&ccb=10-5&oh=00_AfBRxsaM39c1uc6HyVMj_VN8oN3Y0mdazBPrpbN2bFcMGg&oe=660D071B&_nc_sid=201bca,"(121.063841, 14.583712)",0.448957792,3.45
"1BR Regular Condo Unit for Sale in Ortigas CBD, Pasig | Residences at The Galleon (32...","Ortigas CBD, Pasig","Note: TCP is inclusive of parking  The Galleon is a two-tower, mixed-use development of modern design having Offices and Residential spaces for sale, which is a unique offering within the heart of the Ortigas Central Business District. Residences at The Galleon is a collection of 43 floors of generous, luxury residential units comprised of 1- and 2-bedroom layouts crowned with 5 bi-level, penthouse suites on the top floor. Inside the residential tower, there are a multitude of amenities for every residents' enjoyment, from a relaxing swim at the lap pool to an intimate screening at the mini theater.  Moreover, the Offices and Residences sit on top of a retail podium with stores and cafes. Experience comfort, leisure, and entertainment right at your doorsteps. Welcome aboard Residences at The Galleon. We are a growing and thriving community that promotes completeness, innovation, sustainability, and quality. Not just built for visual impact, it is truly a home worthy of the most memorable individuals, couples, and families.    HLURB LTS No. 018 Turnover Date: 2028 Launched in 2020",https://www.lamudi.com.ph/1br-regular-condo-unit-for-sale-in-ortigas-cbd-pas-170830601574.html,"₱25,013,000",buy,1,1,70,,14.583771,121.059675,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An-BGwOXglEImZk4pHIf4Ty_9SK495earhjcgm2-baahmFcYhmdXu3ur2nONkkm5xTxlr0s3TQaDah0CuK-5eYGpBreiwo8Z3ynRbxCA_AiryllIg6TqYj6y4mpVGbIuNa5ESHC3LWeS9-407nDAC3Y?stp=s2048x1536&ccb=10-5&oh=00_AfBRxsaM39c1uc6HyVMj_VN8oN3Y0mdazBPrpbN2bFcMGg&oe=660D071B&_nc_sid=201bca,"(121.063841, 14.583712)",0.448957792,3.45
"1BR Regular Condo Unit for Sale in Ortigas CBD, Pasig | Residences at The Galleon (36...","Ortigas CBD, Pasig","Note: TCP is inclusive of parking  The Galleon is a two-tower, mixed-use development of modern design having Offices and Residential spaces for sale, which is a unique offering within the heart of the Ortigas Central Business District. Residences at The Galleon is a collection of 43 floors of generous, luxury residential units comprised of 1- and 2-bedroom layouts crowned with 5 bi-level, penthouse suites on the top floor. Inside the residential tower, there are a multitude of amenities for every residents' enjoyment, from a relaxing swim at the lap pool to an intimate screening at the mini theater.  Moreover, the Offices and Residences sit on top of a retail podium with stores and cafes. Experience comfort, leisure, and entertainment right at your doorsteps. Welcome aboard Residences at The Galleon. We are a growing and thriving community that promotes completeness, innovation, sustainability, and quality. Not just built for visual impact, it is truly a home worthy of the most memorable individuals, couples, and families.    HLURB LTS No. 018 Turnover Date: 2028 Launched in 2020",https://www.lamudi.com.ph/1br-regular-condo-unit-for-sale-in-ortigas-cbd-pas-170830599695.html,"₱25,560,000",buy,1,1,70,,14.583771,121.059675,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An-BGwOXglEImZk4pHIf4Ty_9SK495earhjcgm2-baahmFcYhmdXu3ur2nONkkm5xTxlr0s3TQaDah0CuK-5eYGpBreiwo8Z3ynRbxCA_AiryllIg6TqYj6y4mpVGbIuNa5ESHC3LWeS9-407nDAC3Y?stp=s2048x1536&ccb=10-5&oh=00_AfBRxsaM39c1uc6HyVMj_VN8oN3Y0mdazBPrpbN2bFcMGg&oe=660D071B&_nc_sid=201bca,"(121.063841, 14.583712)",0.448957792,3.45
"1BR Regular Condo Unit for Sale in Ortigas CBD, Pasig | Residences at The Galleon (17...","Ortigas CBD, Pasig","Note: TCP is inclusive of parking  The Galleon is a two-tower, mixed-use development of modern design having Offices and Residential spaces for sale, which is a unique offering within the heart of the Ortigas Central Business District. Residences at The Galleon is a collection of 43 floors of generous, luxury residential units comprised of 1- and 2-bedroom layouts crowned with 5 bi-level, penthouse suites on the top floor. Inside the residential tower, there are a multitude of amenities for every residents' enjoyment, from a relaxing swim at the lap pool to an intimate screening at the mini theater.  Moreover, the Offices and Residences sit on top of a retail podium with stores and cafes. Experience comfort, leisure, and entertainment right at your doorsteps. Welcome aboard Residences at The Galleon. We are a growing and thriving community that promotes completeness, innovation, sustainability, and quality. Not just built for visual impact, it is truly a home worthy of the most memorable individuals, couples, and families.    HLURB LTS No. 018 Turnover Date: 2028 Launched in 2020",https://www.lamudi.com.ph/1br-regular-condo-unit-for-sale-in-ortigas-cbd-pas-170830633250.html,"₱24,871,000",buy,1,1,70,,14.583771,121.059675,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An-BGwOXglEImZk4pHIf4Ty_9SK495earhjcgm2-baahmFcYhmdXu3ur2nONkkm5xTxlr0s3TQaDah0CuK-5eYGpBreiwo8Z3ynRbxCA_AiryllIg6TqYj6y4mpVGbIuNa5ESHC3LWeS9-407nDAC3Y?stp=s2048x1536&ccb=10-5&oh=00_AfBRxsaM39c1uc6HyVMj_VN8oN3Y0mdazBPrpbN2bFcMGg&oe=660D071B&_nc_sid=201bca,"(121.063841, 14.583712)",0.448957792,3.45
"1BR Regular Condo Unit for Sale in Ortigas CBD, Pasig | Residences at The Galleon (35...","Ortigas CBD, Pasig","Note: TCP is inclusive of parking  The Galleon is a two-tower, mixed-use development of modern design having Offices and Residential spaces for sale, which is a unique offering within the heart of the Ortigas Central Business District. Residences at The Galleon is a collection of 43 floors of generous, luxury residential units comprised of 1- and 2-bedroom layouts crowned with 5 bi-level, penthouse suites on the top floor. Inside the residential tower, there are a multitude of amenities for every residents' enjoyment, from a relaxing swim at the lap pool to an intimate screening at the mini theater.  Moreover, the Offices and Residences sit on top of a retail podium with stores and cafes. Experience comfort, leisure, and entertainment right at your doorsteps. Welcome aboard Residences at The Galleon. We are a growing and thriving community that promotes completeness, innovation, sustainability, and quality. Not just built for visual impact, it is truly a home worthy of the most memorable individuals, couples, and families.    HLURB LTS No. 018 Turnover Date: 2028 Launched in 2020",https://www.lamudi.com.ph/1br-regular-condo-unit-for-sale-in-ortigas-cbd-pas-170830599813.html,"₱25,096,000",buy,1,1,74,,14.583771,121.059675,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An-BGwOXglEImZk4pHIf4Ty_9SK495earhjcgm2-baahmFcYhmdXu3ur2nONkkm5xTxlr0s3TQaDah0CuK-5eYGpBreiwo8Z3ynRbxCA_AiryllIg6TqYj6y4mpVGbIuNa5ESHC3LWeS9-407nDAC3Y?stp=s2048x1536&ccb=10-5&oh=00_AfBRxsaM39c1uc6HyVMj_VN8oN3Y0mdazBPrpbN2bFcMGg&oe=660D071B&_nc_sid=201bca,"(121.063841, 14.583712)",0.448957792,3.45
"1BR Regular Condo Unit for Sale in Ortigas CBD, Pasig | Residences at The Galleon (42...","Ortigas CBD, Pasig","Note: TCP is inclusive of parking  The Galleon is a two-tower, mixed-use development of modern design having Offices and Residential spaces for sale, which is a unique offering within the heart of the Ortigas Central Business District. Residences at The Galleon is a collection of 43 floors of generous, luxury residential units comprised of 1- and 2-bedroom layouts crowned with 5 bi-level, penthouse suites on the top floor. Inside the residential tower, there are a multitude of amenities for every residents' enjoyment, from a relaxing swim at the lap pool to an intimate screening at the mini theater.  Moreover, the Offices and Residences sit on top of a retail podium with stores and cafes. Experience comfort, leisure, and entertainment right at your doorsteps. Welcome aboard Residences at The Galleon. We are a growing and thriving community that promotes completeness, innovation, sustainability, and quality. Not just built for visual impact, it is truly a home worthy of the most memorable individuals, couples, and families.    HLURB LTS No. 018 Turnover Date: 2028 Launched in 2020",https://www.lamudi.com.ph/1br-regular-condo-unit-for-sale-in-ortigas-cbd-pas-170830614015.html,"₱26,795,000",buy,1,1,69,,14.583771,121.059675,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An-BGwOXglEImZk4pHIf4Ty_9SK495earhjcgm2-baahmFcYhmdXu3ur2nONkkm5xTxlr0s3TQaDah0CuK-5eYGpBreiwo8Z3ynRbxCA_AiryllIg6TqYj6y4mpVGbIuNa5ESHC3LWeS9-407nDAC3Y?stp=s2048x1536&ccb=10-5&oh=00_AfBRxsaM39c1uc6HyVMj_VN8oN3Y0mdazBPrpbN2bFcMGg&oe=660D071B&_nc_sid=201bca,"(121.063841, 14.583712)",0.448957792,3.45
"1BR Regular Condo Unit for Sale in Ortigas CBD, Pasig | Residences at The Galleon (20...","Ortigas CBD, Pasig","Note: TCP is inclusive of parking  The Galleon is a two-tower, mixed-use development of modern design having Offices and Residential spaces for sale, which is a unique offering within the heart of the Ortigas Central Business District. Residences at The Galleon is a collection of 43 floors of generous, luxury residential units comprised of 1- and 2-bedroom layouts crowned with 5 bi-level, penthouse suites on the top floor. Inside the residential tower, there are a multitude of amenities for every residents' enjoyment, from a relaxing swim at the lap pool to an intimate screening at the mini theater.  Moreover, the Offices and Residences sit on top of a retail podium with stores and cafes. Experience comfort, leisure, and entertainment right at your doorsteps. Welcome aboard Residences at The Galleon. We are a growing and thriving community that promotes completeness, innovation, sustainability, and quality. Not just built for visual impact, it is truly a home worthy of the most memorable individuals, couples, and families.    HLURB LTS No. 018 Turnover Date: 2028 Launched in 2020",https://www.lamudi.com.ph/1br-regular-condo-unit-for-sale-in-ortigas-cbd-pas-170830601881.html,"₱24,895,000",buy,1,1,70,,14.583771,121.059675,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An-BGwOXglEImZk4pHIf4Ty_9SK495earhjcgm2-baahmFcYhmdXu3ur2nONkkm5xTxlr0s3TQaDah0CuK-5eYGpBreiwo8Z3ynRbxCA_AiryllIg6TqYj6y4mpVGbIuNa5ESHC3LWeS9-407nDAC3Y?stp=s2048x1536&ccb=10-5&oh=00_AfBRxsaM39c1uc6HyVMj_VN8oN3Y0mdazBPrpbN2bFcMGg&oe=660D071B&_nc_sid=201bca,"(121.063841, 14.583712)",0.448957792,3.45
"1BR Regular Condo Unit for Sale in Ortigas CBD, Pasig | Residences at The Galleon (20...","Ortigas CBD, Pasig","Note: TCP is inclusive of parking  The Galleon is a two-tower, mixed-use development of modern design having Offices and Residential spaces for sale, which is a unique offering within the heart of the Ortigas Central Business District. Residences at The Galleon is a collection of 43 floors of generous, luxury residential units comprised of 1- and 2-bedroom layouts crowned with 5 bi-level, penthouse suites on the top floor. Inside the residential tower, there are a multitude of amenities for every residents' enjoyment, from a relaxing swim at the lap pool to an intimate screening at the mini theater.  Moreover, the Offices and Residences sit on top of a retail podium with stores and cafes. Experience comfort, leisure, and entertainment right at your doorsteps. Welcome aboard Residences at The Galleon. We are a growing and thriving community that promotes completeness, innovation, sustainability, and quality. Not just built for visual impact, it is truly a home worthy of the most memorable individuals, couples, and families.    HLURB LTS No. 018 Turnover Date: 2028 Launched in 2020",https://www.lamudi.com.ph/1br-regular-condo-unit-for-sale-in-ortigas-cbd-pas-170830603360.html,"₱26,210,000",buy,1,1,69,,14.583771,121.059675,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An-BGwOXglEImZk4pHIf4Ty_9SK495earhjcgm2-baahmFcYhmdXu3ur2nONkkm5xTxlr0s3TQaDah0CuK-5eYGpBreiwo8Z3ynRbxCA_AiryllIg6TqYj6y4mpVGbIuNa5ESHC3LWeS9-407nDAC3Y?stp=s2048x1536&ccb=10-5&oh=00_AfBRxsaM39c1uc6HyVMj_VN8oN3Y0mdazBPrpbN2bFcMGg&oe=660D071B&_nc_sid=201bca,"(121.063841, 14.583712)",0.448957792,3.45
"1BR Regular Condo Unit for Sale in Ortigas CBD, Pasig | Residences at The Galleon (32...","Ortigas CBD, Pasig","Note: TCP is inclusive of parking  The Galleon is a two-tower, mixed-use development of modern design having Offices and Residential spaces for sale, which is a unique offering within the heart of the Ortigas Central Business District. Residences at The Galleon is a collection of 43 floors of generous, luxury residential units comprised of 1- and 2-bedroom layouts crowned with 5 bi-level, penthouse suites on the top floor. Inside the residential tower, there are a multitude of amenities for every residents' enjoyment, from a relaxing swim at the lap pool to an intimate screening at the mini theater.  Moreover, the Offices and Residences sit on top of a retail podium with stores and cafes. Experience comfort, leisure, and entertainment right at your doorsteps. Welcome aboard Residences at The Galleon. We are a growing and thriving community that promotes completeness, innovation, sustainability, and quality. Not just built for visual impact, it is truly a home worthy of the most memorable individuals, couples, and families.    HLURB LTS No. 018 Turnover Date: 2028 Launched in 2020",https://www.lamudi.com.ph/1br-regular-condo-unit-for-sale-in-ortigas-cbd-pas-170830613374.html,"₱25,371,000",buy,1,1,70,,14.583771,121.059675,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An-BGwOXglEImZk4pHIf4Ty_9SK495earhjcgm2-baahmFcYhmdXu3ur2nONkkm5xTxlr0s3TQaDah0CuK-5eYGpBreiwo8Z3ynRbxCA_AiryllIg6TqYj6y4mpVGbIuNa5ESHC3LWeS9-407nDAC3Y?stp=s2048x1536&ccb=10-5&oh=00_AfBRxsaM39c1uc6HyVMj_VN8oN3Y0mdazBPrpbN2bFcMGg&oe=660D071B&_nc_sid=201bca,"(121.063841, 14.583712)",0.448957792,3.45
"1BR Regular Condo Unit for Sale in Ortigas CBD, Pasig | Residences at The Galleon (33...","Ortigas CBD, Pasig","Note: TCP is inclusive of parking  The Galleon is a two-tower, mixed-use development of modern design having Offices and Residential spaces for sale, which is a unique offering within the heart of the Ortigas Central Business District. Residences at The Galleon is a collection of 43 floors of generous, luxury residential units comprised of 1- and 2-bedroom layouts crowned with 5 bi-level, penthouse suites on the top floor. Inside the residential tower, there are a multitude of amenities for every residents' enjoyment, from a relaxing swim at the lap pool to an intimate screening at the mini theater.  Moreover, the Offices and Residences sit on top of a retail podium with stores and cafes. Experience comfort, leisure, and entertainment right at your doorsteps. Welcome aboard Residences at The Galleon. We are a growing and thriving community that promotes completeness, innovation, sustainability, and quality. Not just built for visual impact, it is truly a home worthy of the most memorable individuals, couples, and families.    HLURB LTS No. 018 Turnover Date: 2028 Launched in 2020",https://www.lamudi.com.ph/1br-regular-condo-unit-for-sale-in-ortigas-cbd-pas-170830600380.html,"₱25,020,000",buy,1,1,70,,14.583771,121.059675,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An-BGwOXglEImZk4pHIf4Ty_9SK495earhjcgm2-baahmFcYhmdXu3ur2nONkkm5xTxlr0s3TQaDah0CuK-5eYGpBreiwo8Z3ynRbxCA_AiryllIg6TqYj6y4mpVGbIuNa5ESHC3LWeS9-407nDAC3Y?stp=s2048x1536&ccb=10-5&oh=00_AfBRxsaM39c1uc6HyVMj_VN8oN3Y0mdazBPrpbN2bFcMGg&oe=660D071B&_nc_sid=201bca,"(121.063841, 14.583712)",0.448957792,3.45
"1BR Regular Condo Unit for Sale in Ortigas CBD, Pasig | Residences at The Galleon (25...","Ortigas CBD, Pasig","Note: TCP is inclusive of parking  The Galleon is a two-tower, mixed-use development of modern design having Offices and Residential spaces for sale, which is a unique offering within the heart of the Ortigas Central Business District. Residences at The Galleon is a collection of 43 floors of generous, luxury residential units comprised of 1- and 2-bedroom layouts crowned with 5 bi-level, penthouse suites on the top floor. Inside the residential tower, there are a multitude of amenities for every residents' enjoyment, from a relaxing swim at the lap pool to an intimate screening at the mini theater.  Moreover, the Offices and Residences sit on top of a retail podium with stores and cafes. Experience comfort, leisure, and entertainment right at your doorsteps. Welcome aboard Residences at The Galleon. We are a growing and thriving community that promotes completeness, innovation, sustainability, and quality. Not just built for visual impact, it is truly a home worthy of the most memorable individuals, couples, and families.    HLURB LTS No. 018 Turnover Date: 2028 Launched in 2020",https://www.lamudi.com.ph/1br-regular-condo-unit-for-sale-in-ortigas-cbd-pas-170830599198.html,"₱24,987,000",buy,1,1,74,,14.583771,121.059675,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An-BGwOXglEImZk4pHIf4Ty_9SK495earhjcgm2-baahmFcYhmdXu3ur2nONkkm5xTxlr0s3TQaDah0CuK-5eYGpBreiwo8Z3ynRbxCA_AiryllIg6TqYj6y4mpVGbIuNa5ESHC3LWeS9-407nDAC3Y?stp=s2048x1536&ccb=10-5&oh=00_AfBRxsaM39c1uc6HyVMj_VN8oN3Y0mdazBPrpbN2bFcMGg&oe=660D071B&_nc_sid=201bca,"(121.063841, 14.583712)",0.448957792,3.45
"1BR Regular Condo Unit for Sale in Ortigas CBD, Pasig | Residences at The Galleon (19...","Ortigas CBD, Pasig","Note: TCP is inclusive of parking  The Galleon is a two-tower, mixed-use development of modern design having Offices and Residential spaces for sale, which is a unique offering within the heart of the Ortigas Central Business District. Residences at The Galleon is a collection of 43 floors of generous, luxury residential units comprised of 1- and 2-bedroom layouts crowned with 5 bi-level, penthouse suites on the top floor. Inside the residential tower, there are a multitude of amenities for every residents' enjoyment, from a relaxing swim at the lap pool to an intimate screening at the mini theater.  Moreover, the Offices and Residences sit on top of a retail podium with stores and cafes. Experience comfort, leisure, and entertainment right at your doorsteps. Welcome aboard Residences at The Galleon. We are a growing and thriving community that promotes completeness, innovation, sustainability, and quality. Not just built for visual impact, it is truly a home worthy of the most memorable individuals, couples, and families.    HLURB LTS No. 018 Turnover Date: 2028 Launched in 2020",https://www.lamudi.com.ph/1br-regular-condo-unit-for-sale-in-ortigas-cbd-pas-170830612545.html,"₱25,403,000",buy,1,1,70,,14.583771,121.059675,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An-BGwOXglEImZk4pHIf4Ty_9SK495earhjcgm2-baahmFcYhmdXu3ur2nONkkm5xTxlr0s3TQaDah0CuK-5eYGpBreiwo8Z3ynRbxCA_AiryllIg6TqYj6y4mpVGbIuNa5ESHC3LWeS9-407nDAC3Y?stp=s2048x1536&ccb=10-5&oh=00_AfBRxsaM39c1uc6HyVMj_VN8oN3Y0mdazBPrpbN2bFcMGg&oe=660D071B&_nc_sid=201bca,"(121.063841, 14.583712)",0.448957792,3.45
"1BR Regular Condo Unit for Sale in Ortigas CBD, Pasig | Residences at The Galleon (24...","Ortigas CBD, Pasig","Note: TCP is inclusive of parking  The Galleon is a two-tower, mixed-use development of modern design having Offices and Residential spaces for sale, which is a unique offering within the heart of the Ortigas Central Business District. Residences at The Galleon is a collection of 43 floors of generous, luxury residential units comprised of 1- and 2-bedroom layouts crowned with 5 bi-level, penthouse suites on the top floor. Inside the residential tower, there are a multitude of amenities for every residents' enjoyment, from a relaxing swim at the lap pool to an intimate screening at the mini theater.  Moreover, the Offices and Residences sit on top of a retail podium with stores and cafes. Experience comfort, leisure, and entertainment right at your doorsteps. Welcome aboard Residences at The Galleon. We are a growing and thriving community that promotes completeness, innovation, sustainability, and quality. Not just built for visual impact, it is truly a home worthy of the most memorable individuals, couples, and families.    HLURB LTS No. 018 Turnover Date: 2028 Launched in 2020",https://www.lamudi.com.ph/1br-regular-condo-unit-for-sale-in-ortigas-cbd-pas-170830601259.html,"₱24,926,000",buy,1,1,70,,14.583771,121.059675,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An-BGwOXglEImZk4pHIf4Ty_9SK495earhjcgm2-baahmFcYhmdXu3ur2nONkkm5xTxlr0s3TQaDah0CuK-5eYGpBreiwo8Z3ynRbxCA_AiryllIg6TqYj6y4mpVGbIuNa5ESHC3LWeS9-407nDAC3Y?stp=s2048x1536&ccb=10-5&oh=00_AfBRxsaM39c1uc6HyVMj_VN8oN3Y0mdazBPrpbN2bFcMGg&oe=660D071B&_nc_sid=201bca,"(121.063841, 14.583712)",0.448957792,3.45
