id,confidenceScore,imageUrl,imageFile,safetyScore,calculatedScores,coordinates,city
525wmj4CKC3mLlOAxT1h,"['4', '3', '1', '4', '4']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/pasig226865.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=AYdKhKjbu2vDYtmzSkscxygc%2B%2FTAzbctROMoShqzVsl20smN%2FtEPwCAwi5iWme9pvUN13k97mWXib1ehY7wTK5h11rkrl0Lja86dNpK441rKwKdZnn%2FA7hjgSVIIY8QX5cIesWcQBf4r90lbWzuU2wLPY213QNLoA9WfGnx3zIp4wUUatJj0hQi07sb%2Bl7OV8kW%2BxXwRkQNy5dje6Po3DLpfjudIcFJ79PzNSyTEdD7rAEl6nvc1lv3RaiNAr0SqSficPIgp8wKCa3g9Ly0fcPB2hRmfjkwwIkHYT%2B4VA%2F%2BNP3pHyVcBDGLpco8pjLIMCFCrrt01Ufm42sRUnn1b8A%3D%3D,dataset/base/405.jpg,"['4', '3', '3', '3', '2']",3.63,"121.07173, 14.584166",pasig
zsk1igZrwFIqWLBvMqob,"['5', '3', '3', '2', '4']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/pasig228525.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=PMPRxQeintUrZioaRQ4PnAIKZmfaD%2B43ppc8Ex0d7%2Bx5Jz4Ai%2Fpq%2Fkkt8znxqOOt2OchdPFlPtbP87cy%2FGKlakx5cFF7N6A5sEXRCbNg7HpUOIthtQPi9FIYp1YWSftCEO1dFZYfbF6B3NCn8Z0jun48c3rHsVdep%2FiZaJNCxxB6VWJWdasrOaO7MuEnn3MEzql8ZRieVFEfMNkEp9p6VA6wXgOS1BPUUUnBomk4WjlWa4ipLWGlFQ6JQ5zY%2FtuyX4RNPxtzz8sa5iiHwMqATBa9DLB%2FHCZCEuAaWPm64LE%2BbR93HV3gRoSnfX6E1c1TD%2B1pz3lOSNf7Y4%2BSgKlj5g%3D%3D,dataset/base/406.jpg,"['3', '4', '3', '3', '4']",4.63,"121.07124, 14.587306",pasig
BdEA9y1dCavhh0YjgURi,"['5', '5', '5', '4', '2']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/pasig231828.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=JKojUaVFOjdNrYQZIqc9c2DKBC4gB7GSoaWCYEQBWNQC8Vyp0Fl%2F2Khj6p%2FjNmHFByJL9xUZBwP9Fmp1pengQxkJLi%2BtSUXHy%2B4M1tFlJzHeLqD8Uf2wRPS7tlNy%2F%2FFDSAzJpeC09wTDKr4jgszbABmnLNUYkDO5jAEvV5OYUWUbua1W4BtKhdEkmgIApI9g0sRKwSj4UvM1pacZIkBe6xaJUgLeLMa6h%2BX8uywaKHOkYJLyNEtbRXMekRu%2BM%2FontulfeE5VX2HpMHWQSfV3ThkC3qnb%2BIh%2BmLpHEm1cIzErirM8kWrtDDMIlrcCatCsafwwlu2g6SVYy1LybRh17Q%3D%3D,dataset/base/407.jpg,"['2', '1', '4', '2', '3']",2.43,"121.071928, 14.589155",pasig
8WvmsAvcQOQPG6wde9P1,"['3', '2', '2', '4', '4']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/pasig232064.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=RgeDBE%2BQWO61cT49mN22DQ2rs1R%2FORIax8OwUJ4okLx8GhWS58%2BlNFXgOsgTTPPRVllc95XcJRderw6DplQ%2BlsO5rth7dnjiE2ZQ5FulLn9jXsVdPE1iotsYpLADpwNJ53v%2FG5a%2BmYkVw9eF%2Fxsfdf6vm4BREjGMV2zBhdch2Xo9etG9HjVh2cE4fDNqVyOvMUEIwxzpmEQM2qJ2z2Qx2u8hMnElPTwxLDxTv%2BQRM9S9tVw8wmgUlR4ejDdLZgEKATtlz94lyY5kjggi0AgOBk1FLuhvKugpp4TbApVAaD8UCd1UrSleGBRkpAAl%2BEIdmIgO3WwCDthYh4iobJ28JA%3D%3D,dataset/base/408.jpg,"['4', '2', '3', '2', '3']",3.16,"121.073784, 14.589357",pasig
jaB5EpE92SJlp7nrqwXU,"['1', '2', '1', '1', '2']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/pasig237142.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730294400&Signature=R%2FMTlhjwisE%2B6m%2FPrQJwZ6LP%2BCV2L3Khlu0mgm31Qd4AoJIKgG4TJuyaXXieBV%2Bgicq4%2F%2BtVfAVW2BYDvWJnif8GolkCn4QrlTklPSv%2FcWlH4GI49k8wsCHjFfKfg2ujQbDyOwVmU2t2kwHEjDDjTXd2lpKNO%2FNUfHRR1M%2Fx8eohrJYS0BE4b5Dtw9CtvHxM%2BS%2Fn%2BPZzmBb2gEaDepGqd6gYPLN30kSh75MJikaWHcYLxK33ScDwbtJKRtRzhu%2Fwmo4eSa20ywQYLhIoxR1vvOVlUUxN4ZLN6sptC6dhTMGjizN3I7y3pOOWim%2F2TgpUhidrzxT5tSAhenM%2FbBgBZg%3D%3D,dataset/base/409.jpg,"['3', '3', '2', '2', '1']",2.26,"121.067645, 14.584419",pasig
gl6a4XIxa0lN3ARznsyJ,"['1', '2', '5', '5', '5']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/pasig238330.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=K8CtZpSb9IX3oWpWoGxeJfMBQOk9QUn4MA8kwWmnpRISM7Gg2Zc1MfHzSt6NuR1lkqnQar2LKx3l4U0cC5ROppoqaGoGPFg0G3gIR2QXXHVADOabbFB63SK%2FmCdvE7IrH9kE%2Be%2FKY6WdMEsBbdF5AcKzTbA38Q706ok3Lw9fe%2Ba2zXWehKONVBgKTpHRfvOSAPmmtU%2FIdLDMpzUOehoJIQ8RkBXj5pUMGf52pbj0Hv991TrCMtdINYBRXIi5902880cCiPld3icTXhRNUn0yN5xg2qSLR4eo4T8hMg83cdZHlT7hm3yJInoHgunHi3O%2BHsPCvrttgMCajd6tADmE0A%3D%3D,dataset/base/410.jpg,"['3', '4', '3', '5', '4']",5.36,"121.063962, 14.584436",pasig
bXqJjkGs9SDWYKxBvfAg,"['3', '4', '3', '3', '5']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/pasig239590.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=mjgHEBFiELCfvZp2Shk96U8QaLiS02qHaqqoC0JOjzjRGAvkpZi1zGZP%2FEL5UjCOwohEfQZyOpNAAjjuk4L8hhjksXsPHWF02AnLgs5LLRHkj%2F48lUXKSlctC38Xzop8MO%2BuVNRamu6ubIlt4hOZ%2B58nkVpq2aq%2BirQ9fxXZiXmhBQP%2FE22vJ%2FqbyuJv56eirkjMynps8oCfP9NgFBfgr9%2Fjk6L67%2BAk20oLoBcpIcr%2FbOMuSnAvC2D3Egc5WodWIrFxb%2B031reJKiRafNQV8lPhNxeREreqI%2BmoYHE55phAqmnE9go4q3hUs%2F9ftrOdDFiiJ9lxbaliauWBfMfY%2BA%3D%3D,dataset/base/411.jpg,"['2', '2', '3', '4', '4']",3.6,"121.063882, 14.586773",pasig
ZIRsvvrIiSzM1afYtE2c,"['4', '2', '4', '4', '5']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/pasig241707.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=JfBKXkLCzwz0cet86e6Vs7qi7kRbYsm47j1MnGEh6708eOpbbUVI1Eni9qt3YJ5wrYuoO7KFTFd3YRlMen85vnWIq6oQjPnUFpuh0Ez1h6a0PeBL%2FnaKSsJhKImyB3ACC2yJoKXu%2BuYB0%2FSL7CAu%2BSSCq3cZLgPdUmCzmt4EACOFgB8NDzym2j%2FSJXH2u0ReJCupMuNJFFn%2Fo8mDQ5dJtCRJZjfhx2pHxkCxqBQ3xpffXF1zjCOqA69rpdBwdQG%2BoR9wygKH9ajA%2FpJypeFxN%2BLhXEgrOvv6lYPwmBOI%2Fb%2F3SsEVIlij%2Fx4YPQiwKsLG5fPzZeM0c6fZWrM2wEf%2BDw%3D%3D,dataset/base/412.jpg,"['2', '2', '4', '2', '2']",2.1,"121.064125, 14.588647",pasig
g2eWasJ47MLc4sSJURtu,"['4', '4', '2', '5', '4']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/pasig241951.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=IxwcKr80YVL8KoE2pt8wUFrpAnjo7ERDklZX27HPdKRolCiTP6PeV3adFYVw986%2FxM4VjNKKcjSjCq20Ka%2FvXTxnUIJLR29Sjgd3aVydqUeyHAHccjTi%2FGOoWTTJntORoG0vEYEb7fUlRkNJzVgWh0hnxs%2BaRncK6uW2cjrxFn1t%2BCUZ9E00WzHXjxo2UlrgkbshEdUfnIQkxH6D0UxQjKyLoHbC%2FiQzr7caUXlxPEZclvrn1byhD9lfxy0edwK5poP2PxvhN%2FQMLlKTmuBmiBLIulMXrLDkL7es2CKunt5y%2Fuy8JqNJti2RM4QsYROU0yrBlG%2FKjYyZzzzoYF1CpA%3D%3D,dataset/base/413.jpg,"['4', '3', '4', '3', '4']",5.07,"121.066713, 14.588986",pasig
1mezmlrCZxabpbLfoeBs,"['5', '5', '4', '4', '3']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/pasig248713.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=dS%2Bq5LIfsZDhBPvTGUAqh9I8GgyST5Mrx%2FAK4AnjGNg3dtzGFx23vSoxK5XuFepfHfagN%2F%2BN6ddgeMypgwtbY8R36Lk16PWWgcIFpAPkjavDuFQV1Pu%2BLMduDlwU5SKhya49zy70zPNFT7saJUR5qczgIsGpQyU1CKhmF4sFOlWp5wOH7EuT5CGOszMtTD14Pb%2B75FgzYhYrKD5dfUN9eyvUVd2gNAyn%2F1GmMKXiZsKGnoHGKe3Jq7DgOaBK02itcmsdUo3%2BO%2BKY1c7hDOiuXnwmwOqr%2B5SBZW6HFShQfN7RP0WCTC7leCFkeKJX6bx0D5UY1zMonC%2FWR5Uwah5FhA%3D%3D,dataset/base/414.jpg,"['5', '5', '2', '4', '3']",5.36,"121.06907, 14.589246",pasig
knsgHmPii9Zf5bV1LfQo,"['2', '2', '2', '2', '4']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/pasig249007.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=h6lmYoXnVTT8gUYERrtQ%2BdqbHdwOOtno4cZar7EZPZyWf8u97whH9csvULXwQwWt7xsJQt%2BrIcacIK%2BpWYFk31OUbcGowWpqec4Yr8nn9%2BRKSEoflSnl%2BxhCOmhHIqmm5zMwb5OjG1PMci4uSJwHHuLIpBgnWQfSHPe%2F%2B%2FGdSGjeEK394zCeLXmOu5X2RVDckqoFLkOVfJmaSiBvJ2tLcUOMHwXX8XXbyauhjq0Gjy5mnxI2NlFp6KGppN0xPWS2F%2B3TmgbS4iBloXfEtja%2F3BcI1CYqpRs8EsaM4oM16PC5kp7FLpXsEiUJxpqjf5JyqKBZIU0NyWeunhUyjDBM%2Fg%3D%3D,dataset/base/415.jpg,"['2', '4', '4', '3', '3']",3.74,"121.075718, 14.589673",pasig
oRD66L3IXmF3WSyMn19l,"['2', '4', '3', '5', '3']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/pasig249383.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=b4xf8BrNVpCr%2By5ykjmboRpNpNVMdFL5%2FkIL5PzEF3Eroo8S8YJmeEah1BG5ANGgseWaj8CguYKtbM8514hyDTP4nWYuH8jErfOFyimoY7PjdLGfZqvWUTEm4eyRcUfU0V1q8r0PCBsr4CuQwviXVb2w39q6czbnkHQOn%2FM1C2W0Xk5kP%2B4AS0bNf40omkgNlB7EF5XfTEKuyo2mMM%2FDX1JSN5TR3dDR%2FIg2Q1EQFEdwil8kWHmVaPQaPFlK4s0TnPh012jzWUooF7LHyU%2BzZiDNb01HQxyg1KPGjQf5uexUkE%2F%2Blx0kK0uzZOTan9siOJBXeNzw5E%2BKRtzXI%2FaO1A%3D%3D,dataset/base/416.jpg,"['4', '4', '4', '3', '3']",4.86,"121.072484, 14.591194",pasig
ROihJNa7MuUzaCtWxP65,"['4', '4', '5', '2', '4']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/pasig250527.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=fiqHjhNdT0No%2Fs7t6SDNhy7PFtFFYTnhEQ04liFFa1s6i90nY0KRXcG%2BVio1sPGwMT0%2FfMadI0SRqmQ%2FBSBTFgas%2Fc4KCi2LhzfYhDVcy10Zlbgd8H36sSo%2BWRm0kOWj%2FZ15%2FnJ4TvZpSJ2voc7U92QNmR3JZEFKw5n3nHzlBFy%2Fx93JJ%2BHJP7EEDehMyEkq9Xzbx48GerI3odCsxM7jpHgAJuwitjldlOCspCRHh1%2BMFk2qoeX5JbdCopSfkk6%2FzNIUXrTHgwAKrJ5dafFMs2IUoz2Gtje71EwVenb9k7S8jBakLfE7B0Arc2nv7VgArbsAFjWZuoMNiKBFeUAUxg%3D%3D,dataset/base/417.jpg,"['2', '2', '1', '2', '3']",1.73,"121.077732, 14.589749",pasig
gtf8rMgswcuM5hScNLLY,"['5', '2', '2', '2', '3']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/pasig251301.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=Dz4b9At3xRXL%2FQljJ8aX8iDljWzE4G4Xq7r4Ddo7X77YeCt%2Fkk8s6xLM0HBjWCCC8DGTi7itga9OL7H8lAQy5B5g7XTYwBwY0bIvcm29i1%2Fcqfen2fLoCWqAwAlrxwPx7N0dgFuZfLIqI15O7%2FtvQXRvqoehSD2IxvIfGdnZFZ2%2F04rEL8DnyQxAjt7VN3UmE7ODDT9QwQQDEkqBybYC0S%2BkExtUuqS3t%2BdI6yJM405RbEyVuNQMEhEC2atQpME9eEdCccmI5dJT1frAOjf6nAsf%2Fvp0Nnax1q%2BtEQwHyaTtZ2A4M3FG1waJRjyLnKjlvBeyML%2BdTEzyKfVQnv6e0w%3D%3D,dataset/base/418.jpg,"['3', '2', '2', '3', '2']",2.61,"121.081466, 14.589817",pasig
9XQvRymKG3cJn3xojIRt,"['1', '4', '4', '4', '3']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/pasig251485.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=TwQSLJA8drUsbC4t6WPqibcfTn4DJyGR96bdy1T8SgjzTFDk14JV4QjiZNQEPD%2BZ4WuojQRiW19HM%2FjrSI88Hc%2Fd2CxaychQavBvSKMa3TC1yu8l0jPcT9p4dR%2FODs2KEZuc%2FM4K9tbbHTWh2bslsXUvBHM86T8ZaJXzsFWoCCtIfvrUBQrbYF8o1kur8uVe48o4%2BwjJgXc2y2a3anKO4QZldRqKsypMGRr%2B6amlF7cf64ojO2KrhtHkB8CbxfxDUk7TdKtz6iTaOq7HG6ScaRjUo8HrtMMsLewXsYohC1WJqV4CtmH3%2BmJ3mx6ytF8%2FoxjTMHfz9zR23XLWtklHIQ%3D%3D,dataset/base/419.jpg,"['4', '4', '3', '5', '3']",5.06,"121.100449, 14.577906",pasig
4rYN07hssJzUwKGUoJDK,"['4', '5', '5', '5', '3']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/pasig251569.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=B6oJwX2GVGnGiHeld%2B7jj%2BHKNvZqiD%2B%2BZ5uB2ESjswFxyw906f62csrEnAu8Hgo7zFJ4nU1rBifmqsVYsDL7RFMeemOHUYUo%2FiXLDP6VOajeiM7dXw%2BC%2BEVjI2C7aSMCmOSXe6KDYp6klOSFl9TBU4p%2BsDqbA%2FVlzVct1Wj8IGjhiFZsdR0zMO%2BidJ4oxG8ZCDVjh6lJXrtxyn6OHWn6Mt8ZBsh2p56DDeSGZxIkpI2%2BPqCOFUciZ%2Bm1cGC9Hs8pZL%2FXPY6%2BRY46rP1VzLXVH%2BNZByEXgqkbMJ9AezrW%2B1kWcZMBhWqRH9uk6fUl91q0TyyBpbKBoTmF6UCSdUA3fg%3D%3D,dataset/base/420.jpg,"['5', '4', '3', '3', '3']",5.43,"121.106404, 14.57963",pasig
WhUqFtzXRQF8Upqruczd,"['4', '4', '3', '4', '4']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/pasig252290.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=FDDkcbU5umsGANdrOQ1y8UdF8ADda6ESRkAVgXJI61%2FO0sOCwqVoAe6wuCOet5L122eV9Isv%2Ffk2pbjHATzycdmnu4%2BOLiWFC7ziDtzTZ1WD8h6IQ4X%2B9o7IQGhQ%2BFUvi6f%2BmlEKuRhQ%2FzWSho4pzyjvkFGF4rVxIfgNuITVzL0kJ7ESZG2xPzxbp%2BVqqMtiuq%2BbV0N6WQ8N1uDX0U0MJr2fUA3nETBJJfwEwXdVden3KIkjsJeh09gVVlD8faoqNQ%2FdX8sT8FI%2BTk6Ul5uieg4ifokXOLNor4wiqQDA6djdazoWf3jfnfkj%2BLaVG19G50xHw%2FfbD87rblp5Jq8k8A%3D%3D,dataset/base/421.jpg,"['3', '2', '2', '2', '4']",2.75,"121.101343, 14.579744",pasig
umtbsMjz7yzuEd2c1EZK,"['4', '4', '1', '4', '4']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/pasig252580.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=al61xsehrQrn6qW0dzoYHrODMjuGAHensFXohEP2zN0M5YuIijfc7%2F92ys4cHwLKBxUADnn5J22It3%2BclMquzxx2Z4Cy%2FW8z4UiCLQdUWzJ%2Fsb8u6Xc2j0W718him4c6%2Fjam0%2Bo6vfNb4Z7te0t49Kypbzk1cEqesePfeIMLTlkxGGD5cxknP5jngE5o7gCB1Yqm8dTJhJlY7XsGDOg147ToJi6%2F0G8c0Y24j8yqiCBGSyGd%2BznDoeE8%2Bqg6KEtbGYnL9gMpYAd5mOHczkkXEUlvcrqdfw3YmmNtkwMMEJrvGyRfA5bptUx929hMxKtj4KieVk0pDGbivZ5i59M2pw%3D%3D,dataset/base/422.jpg,"['2', '4', '3', '3', '4']",4.01,"121.106414, 14.581475",pasig
yHejMjU6LfBUJWbWpWAX,"['5', '4', '1', '1', '4']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/pasig260126.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=isZiGK%2BkG8mIN43sTMSmxN0kPlpjtmsyZEZ%2FlJEmwog%2B5feg7An2wNP8wdYH%2FGrjUNV5l%2FsUgoX9SI28C0xVW7P6%2FJiB%2FnDoXUTnHu8Z7dWZ0PsuYnZRXUKCkqPF2xuTFMwLOo%2FVm74P5b%2BtM8i%2FmTTNzcK9sPFz5UopR1NeKosyiUgs3VX8qki64VL7hnO8uAfnti8GEZIp7xW0EER6YX8KstXECNvs5gfRZk7DvtrrNboKDirhYUSoD1VHQRoMwO0LHwXQAi0yCUi2Z2BMS8Jvq%2FKm8tUZQsMPYjRZGLZ%2FdiTeI2ml6pefiJa1QDmtUTAvrEd6N1EJBpNAcHUkJQ%3D%3D,dataset/base/423.jpg,"['5', '2', '3', '4', '4']",4.38,"121.103664, 14.58161",pasig
Z8CW1i2BfCiIvlquTmim,"['2', '2', '5', '3', '3']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/pasig260736.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=RlCovXoUFYdz91fnMr7qW17%2FHjhKowrvRrJJSJOWM3lXGZWuicP7z%2BhVAmhnVFfQDDag1BBDWTULn8p8Dud7j7lHRB7y5sjncre7%2F5ovwDLvW3%2Fq%2BATcTmON7%2BZqF5qbhJvpo2wf%2FPu7AmrMcJvBzjvHtvOqjwSbwbAZLTgYWSF9JVCsNLirPNkM2y4sfjG%2Be80uKnLdo1R5ZxuWwImde1oNkgYsj%2FCjtIC2qjrxoTzy5gtrtYar0MWPBwkepiEmvAcyeFr5ia538FSXLCfKgNHNmxFKgjEuKVza%2BntTSLnCXScBENSGdZUOIE9BgvTtzJrMAPpppWY9ACVgZBj2lA%3D%3D,dataset/base/424.jpg,"['2', '3', '2', '3', '3']",2.75,"121.101972, 14.582404",pasig
MltCsV7aCoMDr2VsHoEf,"['4', '5', '4', '4', '3']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/pasig260925.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=EMzPwc4qFoNaTo6jQ8CSwA3mS7jX92CqtJzpWM1ikwcZrb2MWrsZg2ivIlB7YRlMoHUC0RzrWrJVJECepwPnHltzPFkQH695UtMbeNT58Dm3BXxvooE%2FFarQxz7y3oHlBSwi87uhpKlNYQEjcChkcXTNuRCgd7dkfeVgOdRvoH7ZhYD78YCVyYmI7XSRqWwTme7E7DD%2BWnWDF7jX%2FOnDRMugabVOFKqKY4EvOfdON21Je5fWB6myWlUOcnOUejcaW4Csm%2FY8lr4CpffjIiHIwEzURoQJ6%2F4JjVK%2FTCvQwN2UCQ9LN3KmNwp7sUAyJOQuEse0iPX%2BWhxDzIxxBDQWZg%3D%3D,dataset/base/425.jpg,"['2', '4', '2', '3', '3']",3.37,"121.100895, 14.584251",pasig
5uOcNUU00CMBbHFYAG21,"['4', '4', '4', '4', '4']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/pasig262664.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=BiK1K0hMWFmvC1CJjKjWTL%2FQHx2pjiJoeH1tmmsZ7w68OD4Ep8aEJtoZKhItPP4OYQWJNH99awBndEDQG7ntQoxa9%2FuNoIGwKErZoHX6jcEMYft5ZIpv1f1VV%2FJIIeOtds%2BhDloyrpllVXTGO3b1hreVBVC0BVi8hxVmJW32rAekEDZphphheQyZQPdhGXOE%2F2jfx13lP7xUcig%2Bp0G1QVR%2FovCwda5gRSI7mVE9203pJMxRym52KZKi%2FZ6usxgUF%2B%2Ff0yc61OFOIQp56A9zSxGilibC8e4QHdDZFuJv0u5OYYoQq9%2B4W%2FYbbrNkY34udCy5TiqfRHN%2BmOSntchX0w%3D%3D,dataset/base/426.jpg,"['3', '4', '5', '3', '4']",5.51,"121.101344, 14.586022",pasig
GyAbxcFcWLFNvx5YqVUe,"['5', '4', '4', '2', '4']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/pasig262733.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=mhdTD%2F1brHff4jAMTq1iudD7lqXYA3UYUDPBjgqqE2f%2Fz%2FIx56h1ZnxfZeOgzeoAOxT2TggP2jG5KH1%2BvpOM4HbKvfCCXqgVfsgxSdr7qb6iu7XFMMK%2FtXMzk5fmFhGmQwyTZjvd89ciVXj9P%2BhzOABVuN9Ftmqkc9sQAYEXJVR17ZFlOfboSZg4iKwT7Uw3DpUaRA3uzXW5Lpg2msz%2F1G%2BsnzPocgkMn2GDuDcD57kWac7pn85pfgThOlhk3TElQHSqnuc3Koxfc9qAeqOWTa4d0GyfMWGjRJRj1Zj7xh%2BCZKvyOBy1jJdVPs8KnikHsv%2B4FvROY3hOh1BjeVPaSA%3D%3D,dataset/base/427.jpg,"['5', '4', '1', '2', '1']",3.32,"121.108778, 14.598302",pasig
Af94wYOKsf89qJEfXxk9,"['3', '4', '4', '3', '3']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/pasig262856.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=WqnlKmr2KBpHXqvzQw2xnM4DXVcqOqPBdhqtWmWxHOIkmAFuo%2F%2BdNYs9oBG5gfqQtu3G4HStDLoPnufr%2FePRaTa0%2BX%2Fn648%2B3%2BxV6tqU8zwLhNZhGTwOivb%2BoyCWDwPvMVOoT7rwaCPRlwayyaoO1HWn0Jhn0dpXkSyFla4VIwEwvnfORza8RfHQOcYMbfAd0P53WETTE%2B8Mo7et%2B7nFYnzATZ8%2Fwoc%2BuvbZbDuGz2cqB%2BsRV%2BCJA%2FMKcKe9XNK82M7LMSmyviGFzWFY7O6jaTMVPsw6zEzZG95vjZ%2BYOJFhNCsG%2FRJlen4FfAsXWw56CteSCQdke7EsOFL2xBGZ3A%3D%3D,dataset/base/428.jpg,"['2', '2', '2', '2', '3']",1.78,"121.100551, 14.587661",pasig
Cl7I8w4oRgEOrcmXWGWV,"['2', '2', '3', '2', '2']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/pasig264171.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=EoO7HauGNNPcmU8eE9b7ndIEF0L4svp7RkpO99lZdJ30yPEGjI7rbmff1G1zGQj3L2%2FYQt7HVUnBSJbnX%2FLQS%2Fb%2BFnSlT%2Byz6zQWYG14%2BHruPiJX8FW6d4wyeRvVrS6S3WMsq7kO%2FFtRp7SFn32D7txuFlsqNYKtw62s6qb4vMVRKzftxdJ3%2FKX1%2FpuSUyz1jeoHcQqzU%2BxRMjHLnjwOdYoC2fMpg02Wmt%2BccoUJ0vyZU20LcoTU25fKgsIvEyARCKPprvk%2BfAAM%2B27IebufyenWrSgzLNIIBYRYv2gfCZ%2FNmuK2gkpYnV2qqxWbxYyPtHhyxjMOTVeuZJ2xlRTyOg%3D%3D,dataset/base/429.jpg,"['2', '4', '3', '2', '4']",3.3,"121.107722, 14.587916",pasig
