link,subdivision name,bedrooms,baths,floor area (m²),available from,broadband internet available,air conditioning,car spaces,classification,fully furnished,total floors,area address,built-in wardrobes,balcony,build (year),fully fenced,rooms (total),price,latitude,longitude,operation,type,block and lot/unit/floor number,price conditions,deposit / bond,sqm range,price range,gym,wi-fi,swimming pool,pay tv access,basketball court,jogging path,alarm system,lounge,entertainment room,parks,unit/floor number,floor,condominium name,cctv,basement parking,elevators,fire exits,function room,lobby,reception area,fire alarm,fire sprinkler system,24-hour security,garden,secure parking,tower name/number,bar,maid's room,playground,gymnasium,utility room,billiards table,business center,club house,fitness center,game room,meeting rooms,multi-purpose hall,shower rooms,sky lounge,smoke detector,social hall,study room,function area,open space,gazebos,shops,study area,carport,clubhouse,deck,gazebo,landscaped garden,multi-purpose lawn,parking lot,theater,daycare center,sauna,laundry area,courtyard,badminton court,tennis court,jacuzzi,central air conditioning,health club,indoor spa,outdoor spa,pool bar,indoor pool,drying area,floorboards,split-system heating,garage,remote garage,sports facilities,powder room,maids room,library,spa,clinic,open car spaces,intercom,ensuite,pond,amphitheater,gas heating,hydronic heating,indoor tree house,open fireplace,helipad,golf area,latitude.1,longitude.1,bathrooms,land size (m²),storage room,terrace,block and lot/unit number,driver's room,attic,basement,lanai,ducted cooling,ducted vacuum system,fireplace,volleyball court,block and lot
https://www.lamudi.com.ph/semi-furnished-modern-house-with-pool-for-sale-in-171255601890.html,Greenwoods Executive Village,5,,340,,,1,,,,,,1,1,,1,,"₱28,600,000",,,buy,house,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,1,,1,,,1,1,,,,,,,,,,,,,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,,,,,,,,,,,,,,,14.567197,121.092265,4.5,133,,,Block 1 Lot 1,,,,,,,,,
https://www.lamudi.com.ph/greenwoods-pasig-elegant-7-br-modern-house-and-lot-167688424513.html,Greenwoods Executive Village,7,,330,01/03/2023,,,,,,,,,,,,,"₱17,500,000",,,buy,house,,Negotiable,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.567197,121.092265,7,150,,,,,,,,,,,,
https://www.lamudi.com.ph/high-ceiling-two-storey-house-and-lot-for-sale-in-171340892981.html,Greenwoods Executive Village,4,,270,,,,,,,,,1,1,,,,"₱15,000,000",,,buy,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,14.549724,121.0977,3,150,,,,,,,,,,,,
https://www.lamudi.com.ph/modern-brandnew-house-and-lot-for-sale-in-pasig-gr-17134276522.html,,3,,250,18/04/2024,,,,,,,,,,,,,"₱18,000,000",14.549724,121.0977,buy,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.549724,121.0977,3,139,,,,,,,,,,,,
https://www.lamudi.com.ph/house-lot-for-sale-valle-verde-6-6-bedrooms-pasig-metro-manila-eckhart-ang-434884-21.html,Valle Verde - Pasig,6,,800,15/11/2017,,,4,,,,,,,,,,No Price,,,buy,house,,,,,190M,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,14.582943,121.072573,6,1044,,,,1,,,,,,,,
https://www.lamudi.com.ph/msg-33-0022-pasig-millenium-gardens-maybunga-pasig-17071283972.html,,1,,124.7,,,,,,,,,,,,,,"₱5,748,000",,,buy,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.576282,121.085049,,70,,,,,,,,,,,,
https://www.lamudi.com.ph/semi-furnished-hpuse-and-lot-for-sale-in-greenwood-171082047661.html,Greenwoods Executive Village,4,,350,19/03/2024,,,,,,,,,,,,,"₱15,000,000",,,buy,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,14.567197,121.092265,4,115,,,3,,,,,,,,,
https://www.lamudi.com.ph/4br-valle-verde-3-house-and-lot-for-sale-pasig.html,Valle Verde - Pasig,4,,578,,,,4,,,,,,,,,,"₱150,000,000",,,buy,house,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,14.582943,121.072573,4,752,,,,1,1,,1,,,,,
https://www.lamudi.com.ph/mesmerizing-brand-new-semi-furnished-house-and-lot-170184842993.html,Greenwoods Executive Village,7,,450,05/11/2023,1,1,3,,,,,1,1,2023,1,8,"₱31,000,000",,,buy,house,,negotiable,,450,31000000,,,1,1,1,1,,1,1,1,,,,1,,,,,,,1,,1,,1,,,1,,,,,,,,,,,1,,1,,,1,,,,,1,1,,,,1,,,,,,1,1,1,,1,,,,,,,1,,1,,1,1,1,,,,1,,1,,,,,,,,,14.549724,121.0977,7,208,,,11,,,,1,1,,,,
https://www.lamudi.com.ph/tri-level-brand-new-semi-furnished-house-and-lot-w-171369290748.html,Greenwoods Executive Village,5,,334,10/04/2024,1,1,3,,,,,1,1,2024,1,6,"₱26,000,000",,,buy,house,,negotiable,1000000,334,26000000,,1,1,1,1,1,,1,1,1,,,,1,,,,,,,1,,1,1,1,,,1,1,,,,,,,,,,1,,1,,1,,1,,,,1,1,,,1,1,1,,,,,1,1,1,,1,,,,,,,1,1,1,,1,1,1,,,,1,,1,,,,,,,,,14.567197,121.092265,7,235,1,,48,,,,1,1,,,1,
https://www.lamudi.com.ph/brand-new-semi-furnished-house-and-lot-for-sale-in-171369287952.html,Greenwoods Executive Village,5,,450,12/04/2024,,1,3,,,,,,1,2023,1,5,"₱31,000,000",,,buy,house,,negotiable,31000000,450,31000000,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,14.567197,121.092265,5,208,,,2-Jan,1,1,1,,,,,,
https://www.lamudi.com.ph/dive-into-luxury-living-with-this-brand-new-three-171369288784.html,Greenwoods Executive Village,5,,380,12/04/2024,,1,2,,,,,,1,2023,1,5,"₱25,000,000",,,buy,house,,negotiable,2500025000,380,25000000,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,14.567197,121.092265,5,141,,,2-Jan,1,1,1,,,,,,
https://www.lamudi.com.ph/elevate-your-lifestyle-in-this-brand-new-high-ceil-171369288980.html,Greenwoods Executive Village,4,,300,12/04/2024,,1,2,,,,,,1,2023,1,4,"₱23,500,000",,,buy,house,,negotiable,23500000,300,23500000,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,14.567197,121.092265,4,159,,,2-Jan,1,1,1,,,,,,
https://www.lamudi.com.ph/brand-new-2storey-single-detached-for-sale-in-gree-171293321458.html,Greenwoods Executive Village,4,,280,12/04/2024,,1,2,,,,,,1,2023,1,4,"₱17,000,000",,,buy,house,,negoriable,17000000,280,17000000,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,14.567197,121.092265,2,173,,,2-Jan,1,1,1,,,,,,
https://www.lamudi.com.ph/brand-new-2-storey-corner-house-and-lot-for-sale-i-166200097499.html,Greenwoods Executive Village,5,,317,,,,,,,,,,,,,,"₱24,000,000",,,buy,house,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,14.567197,121.092265,4,191,,,,,,,,,,,,
https://www.lamudi.com.ph/house-and-lot-for-sale-in-greenwoods-pasig-city-ne-168068707549.html,,3,,210,,,,,,,,,,,,,,"₱22,700,000",14.567197,121.092265,buy,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,14.567197,121.092265,3,168,,,,,,,,,,,,
https://www.lamudi.com.ph/house-lot-for-sale-in-greenwoods-pasig-nr-taguig-b-16904598206.html,Greenwoods Executive Village,4,,182,,,,1,,,,,,,,1,,"₱16,500,000",,,buy,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,14.567197,121.092265,3,127,,,,,,,,,,,,
https://www.lamudi.com.ph/3-storey-house-and-lot-for-sale-in-sampaguita-st-v-166453081231.html,Valle Verde 2,4,,600,,,,2,,,,,,,,,,"₱120,000,000",,,buy,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,14.582943,121.072573,5,409,,,,,,,,,,,,
https://www.lamudi.com.ph/5-bedroom-house-for-sale-in-valle-verde-4-pasig-city-metro-manila.html,Valle Verde - Pasig,5,,934,14/08/2020,,,6,,,,,,,,,,"₱248,000,000",,,buy,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,14.582943,121.072573,6,1498,,,,,,,,,,,,
https://www.lamudi.com.ph/stunning-brand-new-house-w-pool-in-greenwoods-pasi-169526367953.html,,4,,270,,,,2,,,,,,1,,,,"₱23,000,000",,,buy,house,,,,,,,,1,,1,1,,,1,,,,,,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,1,,,,1,1,1,,,,1,1,,,1,,1,,,,,,1,1,,,,,,,,,,,1,,1,1,1,,,,1,,,,,,,,,,,14.567197,121.092265,4,180,1,,,,,,1,,,,1,
https://www.lamudi.com.ph/house-lot-for-sale-in-greenwoods-pasig-nr-taguig-b-168936132391.html,,4,,224,,,,2,,,,,,,,1,,"₱19,500,000",,,buy,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,14.567197,121.092265,3,146,,,,,,,,,,,,
https://www.lamudi.com.ph/3-storey-greenwoods-village-pasig-house-and-lot-fo-171340960964.html,Greenwoods Executive Village,7,,350,,,,,,,,,1,1,,,,"₱22,000,000",,,buy,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,,,,,,,,,,,,,,,14.549724,121.0977,6,125,,,,,,,,,,,,
https://www.lamudi.com.ph/3-carport-3-storey-house-and-lot-in-pasig-green-wo-17043498259.html,,5,,550,,,,3,,No,,,1,1,,,,"₱29,800,000",14.549724,121.0977,buy,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,,,,,,,,,,,,,,,14.549724,121.0977,5,260,,,Phase 6,,,,,,,,,
https://www.lamudi.com.ph/house-and-lot-3-storey-modern-finish-in-green-wood-170330761459.html,,7,,340,,,,,,Yes,,,1,1,,,,"₱23,500,000",,,buy,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,,,,,,,,,,,,,,,14.549724,121.0977,7,150,,,,,,,,,,,,
https://www.lamudi.com.ph/8-br-house-lot-for-sale-in-greenwoods-pasig-nr-tag-169409849128.html,Greenwoods Executive Village,8,,450,,,,3,,,,,,,,1,,"₱31,000,000",,,buy,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,14.567197,121.092265,8,208,,,,,,,,,,,,
https://www.lamudi.com.ph/for-sale-valle-verde-6-brand-new-house-with-elevat-168447709010.html,Valle Verde - Pasig,5,,467,,,,3,,,,,,,,,,"₱110,000,000",,,buy,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,14.582943,121.072573,5,238,,,,,,,,,,,,
https://www.lamudi.com.ph/5br-single-detached-house-with-3-car-garage-for-sale-in-ugong-pasig-city-unit-c.html,,5,,484,,,1,3,,,,,,1,,,,"₱90,000,000",14.582943,121.072573,buy,house,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,14.582943,121.072573,5,195,,,Unit C,,,,,,,,,
https://www.lamudi.com.ph/house-lot-for-sale-in-greenwoods-pasig-nr-taguig-b-169045875034.html,,6,,475,,,,2,,,,,,,,,,"₱32,000,000",,,buy,house,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,14.567197,121.092265,6,206,,,,,,,1,,,,,
https://www.lamudi.com.ph/elegant-house-and-lot-for-sale-in-greenwoods-execu-169936899483.html,Greenwoods Executive Village,4,,220,05/11/2023,1,1,2,,,,,1,1,2023,1,5,"₱16,500,000",,,buy,house,,negotiable,100000,220,16500000,,,1,1,1,1,,1,1,1,,,,1,,,,,,,,,1,1,1,,,1,,,,,,,,,,,1,,1,,,,,,,,1,1,,,1,,,,,,,1,1,1,,1,,,,,,,1,,1,,1,1,1,,,,1,,1,,,,,,,,,14.567197,121.092265,4,136,,,13,,,,1,1,1,,,
https://www.lamudi.com.ph/house-lot-for-sale-in-greenwoods-pasig-nr-bgc-tagu-167991189363.html,Greenwoods Executive Village,5,,380,,,,2,,,,,,,,1,,"₱22,800,000",,,buy,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,14.567197,121.092265,4,150,,,,,,,,,,,,
https://www.lamudi.com.ph/6-bedroom-single-attached-house-for-sale-in-pasig-metro-manila.html,Greenwoods Executive Village,6,,400,,,1,2,,,,,1,1,,,6,"₱30,000,000",,,buy,house,,,,,,,1,,,,1,1,,,1,,,,,,,,,,,,,1,,1,,,1,,,,,,,,,,,1,,,,1,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,1,,1,,,,,,1,,1,,,,,,,,,14.567197,121.092265,5,189,1,1,,,,,,,,,,
https://www.lamudi.com.ph/spacious-single-attached-brand-new-house-lot-for-s-17054036733.html,Greenwoods Executive Village,7,,340,,,,2,Brand New,Semi,,,,,,1,7,"₱23,500,000",,,buy,house,,,,150,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,14.567197,121.092265,7,150,,,,,,,,,,,,
https://www.lamudi.com.ph/18m-4-bedrooms-house-and-lot-for-sale-in-green-woo-170477013928.html,Greenwoods Executive Village,4,,250,,,,2,,,,,1,1,,,,"₱18,000,000",,,buy,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,,,,,,,,,,,,,,,14.567197,121.092265,4,139,,,Phase 5,,,,,,,,,
https://www.lamudi.com.ph/corner-4-bedrooms-house-and-lot-for-sale-two-store-170477436589.html,Greenwoods Executive Village,4,,258,,,,2,,,,,,1,,,,"₱19,000,000",,,buy,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,,,,,,,,,,,,,,,14.567197,121.092265,4,169,,,,,,,,,,,,
https://www.lamudi.com.ph/4-bedrooms-2-storey-house-and-lot-for-sale-in-pasi-170477818432.html,Greenwoods Executive Village,4,,220,,,,2,,,,,1,1,,,,"₱16,800,000",,,buy,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,,,,,,,,,,,,,,,14.567197,121.092265,4,136,,,,,,,,,,,,
https://www.lamudi.com.ph/5-bedroom-house-and-lot-for-sale-in-greenwoods-pas-170597790939.html,Greenwoods Executive Village,5,,330,,,,,,Yes,,,1,1,,,,"₱15,000,000",,,buy,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,14.567197,121.092265,4,118,,,block 1 lot 1,,,,,,,,,
https://www.lamudi.com.ph/minimalist-modern-design-house-and-lot-4-bedroom-i-170614704115.html,Greenwoods,4,,180,,,,,,No,,,,,,1,,"₱15,800,000",,,buy,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,14.567197,121.092265,3,120,,,,,,,,,,,,
https://www.lamudi.com.ph/brand-new-modern-design-house-4-bedroom-in-greenwo-170614700041.html,,4,,180,,,,,,Yes,,,,,,1,,"₱16,000,000",,,buy,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,14.567197,121.092265,3,120,,,,,,,,,,,,
https://www.lamudi.com.ph/2-storey-residential-house-and-lot-for-sale-in-gre-170477703537.html,,4,,311,,,,,,No,,,1,1,,,,"₱19,000,000",,,buy,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,,,,,,,,,,,,,,,14.549724,121.0977,4,158,,,,,,,,,,,,
https://www.lamudi.com.ph/2-carport-2-storey-house-and-lot-single-detached-g-170477704860.html,,4,,311,,,,,,No,,,1,1,,,,"₱19,000,000",,,buy,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,,,,,,,,,,,,,,,14.549724,121.0977,4,158,,,,,,,,,,,,
https://www.lamudi.com.ph/brandnew-2-storey-modern-finish-in-green-woods-vil-170477828926.html,,4,,220,,,,,,No,,,1,1,,,,"₱16,800,000",,,buy,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,,,,,,,,,,,,,,,14.549724,121.0977,3,136,,,,,,,,,,,,
https://www.lamudi.com.ph/ready-for-occupancy-house-and-lot-for-sale-in-gree-170625152092.html,Greenwoods Executive Village,3,,250,26/01/2024,,,2,,,,,,,,,,"₱15,000,000",,,buy,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,,,,,,,,,,,,,,,14.567197,121.092265,4,134,,,2,,,,,,,,,
https://www.lamudi.com.ph/stunning-fully-furnished-house-for-sale-in-greenwo-170599902457.html,Greenwoods Executive Village,7,,450,,,,2,,No,,,,,,,,"₱37,500,000",,,buy,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,14.549724,121.0977,7,170,,,,,,,,,,,,
https://www.lamudi.com.ph/house-and-lot-for-sale-in-pasig-2-storey-near-redf-169846738625.html,,5,,260,27/10/2023,,,2,,No,,,,,,,,"₱15,500,000",14.549724,121.0977,buy,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,14.549724,121.0977,5,150,,,2,,,,,,,,,
https://www.lamudi.com.ph/house-and-lot-for-sale-in-pasig-2storey-neay-redfi-169959801025.html,,5,,230,,,,,,No,,,,,,1,,"₱18,000,000",14.549724,121.0977,buy,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,14.549724,121.0977,5,150,,,2,,,,,,,,,
https://www.lamudi.com.ph/ready-for-occupancy-house-and-lot-for-sale-in-gree-16995980364.html,,5,,230,10/11/2023,,,,,No,,,,,,1,,"₱18,000,000",14.549724,121.0977,buy,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,14.549724,121.0977,5,150,,,2,,,,,,,,,
https://www.lamudi.com.ph/modern-brand-new-house-for-sale-at-greenwoods-executive-village-pasig.html,Greenwoods Executive Village,6,,380,,,,2,,,,,,,,,,"₱22,500,000",,,buy,house,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,14.549724,121.0977,5,204,,,,,,,,,,,,
https://www.lamudi.com.ph/modern-high-ceiling-house-and-lot-for-sale-in-gree-170010924739.html,Greenwoods Executive Village Pasig,5,,215,,,,,,No,,,1,1,,1,,"₱16,800,000",,,buy,house,,,,,,,1,1,,1,1,1,,1,1,,,,,,,,,,,,,1,1,1,,,,1,,,,,,,,,,1,,,,1,,1,1,,,1,1,,,1,1,1,,,,,1,1,1,,1,,,,,,,,,1,,1,1,1,,,,1,,,,,,,,,1.0,,14.567197,121.092265,5,150,1,,,,,,1,,,,1,
https://www.lamudi.com.ph/single-detached-house-and-lot-for-sale-in-pasig-2-170133028187.html,,5,,350,30/11/2023,,,2,,No,,,,,,1,,"₱27,300,000",14.549724,121.0977,buy,house,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,14.549724,121.0977,5,204,,,2,,,,,,,,,
https://www.lamudi.com.ph/elegant-three-storey-house-and-lot-for-sale-in-pas-170132826781.html,,5,,340,30/11/2023,,,,,No,,,,,,1,,"₱31,000,000",14.549724,121.0977,buy,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,14.549724,121.0977,5,150,,,3,,,,,,,,,
https://www.lamudi.com.ph/5-bedrooms-brandnew-3-storey-house-and-lot-for-sal-170132544184.html,,5,,450,,,,,,,,,1,1,,,,"₱31,000,000",14.549724,121.0977,buy,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,,,,,,,,,,,,,,,14.549724,121.0977,5,208,,,,,,,,,,,,
https://www.lamudi.com.ph/modern-elegant-3car-garage-house-and-lot-for-sale-170150344153.html,,5,,550,30/11/2023,,,3,,No,,,1,,,1,,"₱29,800,000",14.549724,121.0977,buy,house,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,14.549724,121.0977,5,260,,1,3,1,,,,,,,,
https://www.lamudi.com.ph/ready-for-occupancy-house-and-lot-for-sale-in-gree-170063365667.html,Greenwoods Executive Village,5,,260,22/11/2023,,,,,No,,,,,,1,,"₱15,500,000",,,buy,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,14.567197,121.092265,5,150,,,2,,,,,,,,,
https://www.lamudi.com.ph/two-storey-house-and-lot-for-sale-in-greenwoods-vi-170132582667.html,,4,,200,,,,,,,,,1,1,,,,"₱16,000,000",,,buy,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,,,,,,,,,,,,,,,14.549724,121.0977,3,120,,,,,,,,,,,,
https://www.lamudi.com.ph/5br-single-detached-house-with-3-car-garage-for-sale-in-ugong-pasig-city-unit-h.html,,5,,484,,,1,3,,,,,,1,,,,"₱90,000,000",14.582943,121.072573,buy,house,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,14.582943,121.072573,5,195,,,Unit H,,,,,,,,,
https://www.lamudi.com.ph/single-detached-house-and-lot-for-sale-in-pasig-2-169984577989.html,,3,,230,13/11/2023,,,2,,No,,,1,,,1,,"₱18,000,000",14.549724,121.0977,buy,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,14.549724,121.0977,3,150,,,2,,,,,,,,,
https://www.lamudi.com.ph/for-sale-brandnew-furnished-house-and-lot-in-green-170255631955.html,Greenwoods Executive Village,4,,375,,,1,2,Brand New,Yes,,,,1,,1,,"₱32,000,000",,,buy,house,,,,,,,,1,,1,,,,1,1,,,,,,,,,,,,,1,,1,,,1,,,,,,,,,,,,,,,1,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,1,,,1,1,,,,1,,,,,,,,,,,14.567197,121.092265,4,153,1,1,,,,,,,,,1,
https://www.lamudi.com.ph/6br-stunning-modern-house-in-greenwoods-pasig-nr-b-168283259851.html,Greenwoods Executive Village,6,,420,,,,2,,,,,,1,,,,"₱26,000,000",,,buy,house,,,,,,,1,1,,1,1,,,,1,,,,1,,,,,,,,,1,,1,,,1,,,,,,,,,,,1,,,,1,1,1,,,,1,1,,,1,,,,,,,1,1,1,,,,,,,,,,,,,1,1,1,,,,1,,,,,,,,,,,14.549724,121.0977,4,161,1,1,,,,,1,,,,,
