link,subdivision name,block and lot/unit/floor number,bedrooms,baths,floor area (m²),available from,alarm system,built-in wardrobes,floorboards,broadband internet available,pay tv access,air conditioning,central air conditioning,entertainment room,lounge,study room,wi-fi,swimming pool,tennis court,balcony,fully fenced,basketball court,sports facilities,jogging path,parks,area address,fully furnished,ducted cooling,build (year),rooms (total),total floors,price conditions,price range,car spaces,sqm range,classification,price,operation,land size (m2),latitude,longitude,type,gym,condominium name,tower name/number,cctv,elevators,fire exits,fitness center,function room,game room,lobby,reception area,24-hour security,landscaped garden,playground,unit/floor number,gymnasium,utility room,club house,drying area,powder room,smoke detector,daycare center,fire alarm,shops,study area,clubhouse,deck,garden,jacuzzi,multi-purpose lawn,pool bar,indoor pool,basement parking,intercom,laundry area,maid's room,meeting rooms,function area,open space,gazebos,garage,parking lot,shower rooms,multi-purpose hall,fire sprinkler system,gazebo,open car spaces,secure parking,theater,business center,health club,sky lounge,social hall,courtyard,pond,billiards table,bar,floor,ensuite,indoor spa,open fireplace,badminton court,carport,gas heating,deposit / bond,split-system heating,amphitheater,clinic,library,sauna,spa,hydronic heating,indoor tree house,maids room,remote garage,outdoor spa,helipad,golf area,latitude.1,longitude.1,bathrooms,land size (m²),driver's room,lanai,storage room,block and lot/unit number,terrace,volleyball court,ducted vacuum system,fireplace,attic,basement,block and lot
https://www.lamudi.com.ph/st-798-modern-house-with-pool-in-ups-5-para-aque-c-16899056547.html,,,5.0,,780.0,,,,,,,,,,,,,,,,1.0,,,,,,Yes,,,,,,,,,,"₱250,000",rent,,14.492371,121.008496,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,
https://www.lamudi.com.ph/4-bedrooms-new-bf-homes-house-for-rent.html,BF Homes Parañaque,,4.0,,250.0,13/10/2021,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,2.0,,,"₱100,000",rent,,14.4521766,121.0245799,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,208.0,,,,,,,,,,,
https://www.lamudi.com.ph/3-bedrooms-house-for-rent-in-bayanihan-subdivision-170912149529.html,Bayanihan Subdivision,,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,No,,,,,,,,,,"₱50,000",rent,,14.4521766,121.0245799,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,300.0,,,,,,,,,,,
https://www.lamudi.com.ph/bungalow-house-at-bf-homes-paranaque-for-rent-with-169302615465.html,BF Homes Parañaque,,3.0,,250.0,26/08/2023,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,"₱70,000",rent,,14.4521766,121.0245799,house,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/3br-house-and-lot-for-rent-at-multinational-villag-169648317220.html,Multinational Village,,3.0,,200.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,Yes,,,,,,,1.0,,,"₱65,000",rent,,14.492371,121.008496,house,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,105.0,,,,,,,,,,,
https://www.lamudi.com.ph/7br-house-for-lease-in-multinational-village-at-pa-167228746298.html,Multinational Village,,8.0,,500.0,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,Semi,,,,,,,5.0,,,"₱200,000",rent,,14.492371,121.008496,house,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,
https://www.lamudi.com.ph/for-lease-well-maintained-and-semi-furnished-two-s-17018475948.html,BF Homes Parañaque,,5.0,,343.5,12/07/2023,,,,,,,,,,,,,,1.0,,,,,,,,,,5.0,,,,2.0,343.5,,"₱140,000",rent,,14.4521766,121.0245799,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,5.0,280.0,1.0,1.0,,147,,,,,,,
https://www.lamudi.com.ph/for-rent-3-bedrooms-3-t-b-pre-owned-bungalow-bf-ho-168966079265.html,BF Homes Parañaque,,3.0,,230.0,17/07/2023,,,,,,,,,,,,,,,1.0,,,,,,,,,3.0,,,,2.0,301,,"₱50,000",rent,,14.4521766,121.0245799,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,301.0,,,,14,,,,,,,
https://www.lamudi.com.ph/4-bedroom-classic-2-storey-house-for-rent-in-tahan-171178310946.html,Tahanan Village,,4.0,,350.0,30/03/2024,,1.0,,,,1.0,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,"₱85,000",rent,,14.4521766,121.0245799,house,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,1.0,,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,4.0,280.0,,1.0,,,,,,,,,
https://www.lamudi.com.ph/3br-townhouse-for-lease-at-san-isidro-para-aque-ci-169103426859.html,,,3.0,,210.0,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,Semi,,,,,,,1.0,,,"₱30,000",rent,,14.468547,121.011835,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,75.0,,,,,,,,,,,
https://www.lamudi.com.ph/fully-renovated-2-sty-3br-in-tahanan-village-paran-171169973485.html,Tahanan Village,,3.0,,320.0,29/03/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"₱100,000",rent,,14.4521766,121.0245799,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,3.0,280.0,1.0,1.0,,,,,,,,,
https://www.lamudi.com.ph/3br-townhouse-for-rent-in-woodsville-residences-pa-169357159846.html,Woodsville Residences,,3.0,,136.0,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,Yes,,,,,,,3.0,,,"₱75,000",rent,,14.499387,121.025633,house,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,115.0,,,,,,,,,,,
https://www.lamudi.com.ph/for-lease-brand-new-and-semi-furnished-two-2-store-170184757765.html,BF Homes Parañaque,,4.0,,298.0,21/06/2023,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,2.0,298,,"₱120,000",rent,,14.4521766,121.0245799,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,208.0,,,,9/7,,,,,,,
https://www.lamudi.com.ph/three-3-storey-house-and-lot-for-rent-at-b-f-homes-16967789218.html,BF Homes Parañaque,,4.0,,420.0,06/10/2023,,,,,,,,,,,,,,1.0,,,,,,,,,,4.0,,,,2.0,301,,"₱150,000",rent,,14.4521766,121.0245799,house,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,301.0,,,,17,,,,,,,
https://www.lamudi.com.ph/4-bedroom-house-lot-for-rent-in-miraleste-grove-at-170141812162.html,Miraleste Grove,,4.0,,274.0,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,No,,,,,,,3.0,,,"₱100,000",rent,,14.499387,121.025633,house,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,215.0,,,,,,,,,,,
https://www.lamudi.com.ph/fully-furnished-8-bedroom-house-and-lot-w-garden-for-rent-in-bf-homes-paranaque.html,BF Homes Parañaque,,8.0,,750.0,07/07/2022,,,,,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,8.0,,,,,,,No Price,rent,,14.4521766,121.0245799,house,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,1.0,,,1.0,,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,8.0,650.0,1.0,1.0,1.0,74,1.0,,,,,,
https://www.lamudi.com.ph/semi-furnished-house-for-rent-in-bf-homes-para-aqu-171051557732.html,BF Homes,,3.0,,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,"₱75,000",rent,,14.4521766,121.0245799,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,350.0,,1.0,,,,,,,,,
https://www.lamudi.com.ph/for-rent-780sqm-with-6-bedrooms-house-and-lot-at-bf-northwest-in-paranaque-city.html,BF Northwest,,6.0,,780.0,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,No Price,rent,,14.4521766,121.0245799,house,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,480.0,1.0,,,,,,,,,,
https://www.lamudi.com.ph/spacious-house-for-rent-in-bf-homes-para-aque-3-be-171051557156.html,BF Homes Parañaque,,3.0,,280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,"₱50,000",rent,,14.4521766,121.0245799,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.5,350.0,,1.0,,,,,,,,,
https://www.lamudi.com.ph/bungalow-house-for-rent-at-sun-valley-paranaque-ci-171202880716.html,,,6.0,,265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"₱80,000",rent,,14.491803,121.038006,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,293.0,,,,,1.0,,,,,,
https://www.lamudi.com.ph/4-bedroom-house-and-lot-for-lease-in-bf-homes-nort-169323963625.html,BF Northwest,,4.0,,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"₱60,000",rent,,14.4521766,121.0245799,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,335.0,,,,,,,,,,,
https://www.lamudi.com.ph/modern-house-and-lot-for-rent-at-marina-bay-homes-171195095453.html,Marina Bayhomes,,5.0,,900.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,"₱700,000",rent,,14.516398,120.989915,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,722.0,1.0,1.0,,,,,,,,,
https://www.lamudi.com.ph/new-renovated-modern-bungalow-house-for-rent-in-me-171291378978.html,Molave Park Subdivision,,4.0,,160.0,,,1.0,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,3.0,,,"₱95,000",rent,,14.499387,121.025633,house,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,4.0,280.0,1.0,,,,1.0,,,,,,
https://www.lamudi.com.ph/modern-house-for-rent-at-molave-park-merville-para-17121952122.html,Molave Park Subdivision,,4.0,,160.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,"₱95,000",rent,,14.499387,121.025633,house,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,280.0,,,,,,,,,,,
https://www.lamudi.com.ph/3-bedroom-2-storey-house-for-rent-in-b-f-homes-par-171306008140.html,B.F. Homes Paranaque City,,3.0,,250.0,14/04/2024,,,,,,,,,,,,,,,1.0,,,,1.0,B.F. Homes Paranaque City,,,,,,,,,,,"₱60,000",rent,,14.4521766,121.0245799,house,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,2.0,150.0,,,,,,,,,,,
https://www.lamudi.com.ph/bungalow-house-4-bedroom-for-rent-in-bf-homes-para-170251928415.html,BF Homes Parañaque,,4.0,,180.0,13/12/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,"₱50,000",rent,,14.4521766,121.0245799,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,280.0,,,,,,,,,,,
https://www.lamudi.com.ph/3-bedroom-2-storey-house-for-rent-in-b-f-homes-par-170200949826.html,BF Homes Parañaque,,3.0,,300.0,08/12/2023,,,,,,1.0,,,,,,,,,1.0,,,,,B.F. Homes Paranaque City,No,,,,,,,,,,"₱47,000",rent,,14.4521766,121.0245799,house,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,3.0,251.0,,,,1,,,,,,,
https://www.lamudi.com.ph/2sty-5br-in-bf-homes-paranaque-city-171115704822.html,BF Homes Parañaque,,5.0,,350.0,23/03/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"₱85,000",rent,,14.4521766,121.0245799,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,5.0,280.0,,,,,,,,,,,
https://www.lamudi.com.ph/3-bedroom-2-storey-house-for-rent-in-b-f-homes-par-171341176916.html,,,3.0,,250.0,18/04/2024,,,,,,,,,,,,,,,1.0,,,,1.0,B.F. Homes Paranaque City,,,,,,,,,,,"₱60,000",rent,,14.4521766,121.0245799,house,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,2.0,150.0,,,,,,,,,,,
https://www.lamudi.com.ph/4br-townhouse-for-rent-at-monte-carlo-townhomes-su-168933406853.html,Monte Carlo,,4.0,,126.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,No,,,,,,,,,,"₱35,000",rent,,14.467199,121.024909,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,55.0,,,,,,,,,,,
https://www.lamudi.com.ph/fully-furnished-2-storey-6br-house-for-rent-in-bf-170841936210.html,BF Homes Parañaque,,6.0,,350.0,20/02/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,"₱70,000",rent,,14.4521766,121.0245799,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,280.0,,,,,,,,,,,
https://www.lamudi.com.ph/for-rent-bf-homes-para-aque-4-bedroom-house-and-lo-171350547134.html,BF Homes Parañaque,,4.0,,300.0,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,2.0,,,"₱60,000",rent,,14.4521766,121.0245799,house,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,210.0,,,,,,,,,,,
https://www.lamudi.com.ph/merville-townhouse-w-attic-for-rent-171025905789.html,,,3.0,,90.0,,,1.0,,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,"₱25,000",rent,,14.499387,121.025633,house,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6425.0,,,1.0,,,,,,1.0,,
https://www.lamudi.com.ph/house-and-lot-for-lease-in-multinational-village-p-167266711734.html,Multinational Village,,4.0,,200.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,2.0,,,"₱70,000",rent,,14.492371,121.008496,house,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,4.0,190.0,,,,,,,,,,,
https://www.lamudi.com.ph/for-rent-5-bedroom-unit-house-lot-in-merville-park-17001636771.html,Merville Park Subdivision,,5.0,,450.0,16/11/2023,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,"₱150,000",rent,,14.499387,121.025633,house,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,598.0,,,,,,,,,,,
https://www.lamudi.com.ph/nk-2-storey-townhouse-3-bedroom-with-2-parking-slo-169548722421.html,Multinational Village,,3.0,,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,"₱48,000",rent,,14.492371,121.008496,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,42.0,,,,,,,,,,,
https://www.lamudi.com.ph/for-lease-house-in-rent-in-para-aque-city-at-multi-170304394388.html,Multinational Village,,5.0,,260.0,,,,,,,,,,,,,,,,,,,,,"Moonwalk, Parañaque, National Capital Region, Philippines",Semi,,,,,,,2.0,,,"₱250,000",rent,,14.492371,121.008496,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,130.0,,,,,,,,,,,
https://www.lamudi.com.ph/4br-house-and-lot-for-rent-in-merville-para-aque-c-170028016685.html,,,4.0,,274.0,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,"₱100,000",rent,,14.499387,121.025633,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,215.0,,,,,,,,,,,
https://www.lamudi.com.ph/for-lease-brand-new-and-semi-furnished-two-storey-170184759666.html,BF Homes Parañaque,,4.0,,298.0,12/07/2023,,,,,,,,,,,,,,1.0,,,,,,,,,,4.0,,,,2.0,298,,"₱120,000",rent,,14.4521766,121.0245799,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,4.0,208.0,1.0,1.0,,31/14,,,,,,,
https://www.lamudi.com.ph/townhouse-for-rent-at-sentosia-paranaque.html,Sentosia,,3.0,,161.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,"₱150,000",rent,,14.509206,120.985714,house,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,66.0,,,,,,,,,,,
https://www.lamudi.com.ph/house-and-lot-for-rent-lease-jackielouville-bf-hom-17013288745.html,Jackielouville Subdivision,,3.0,,210.0,30/11/2023,,,,,,,,,,,,,,,1.0,,,,,,Yes,,,,,,,,,,"₱100,000",rent,,14.4521766,121.0245799,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,240.0,,,,,,,,,,,
https://www.lamudi.com.ph/5-bedroom-house-and-lot-for-rent-in-multinational-166330584872.html,Multinational Village,,5.0,,800.0,,,1.0,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,2.0,,,"₱250,000",rent,,14.492371,121.008496,house,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,350.0,,,,,,,,,1.0,,
https://www.lamudi.com.ph/5-bedroom-house-for-rent-at-ups-5-para-aque-city-m-168432112634.html,UPS 5,,5.0,,780.0,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,"₱250,000",rent,,14.468547,121.011835,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,5.0,350.0,,,,,,,,,,,
https://www.lamudi.com.ph/4br-house-for-rent-at-paranaque-167115410882.html,,,4.0,,160.0,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,4.0,,,"₱150,000",rent,,14.516398,120.989915,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,300.0,,,,,,,,,,,
https://www.lamudi.com.ph/5br-single-attached-house-and-lot-for-rent-at-mult-167947119561.html,Multinational Village,,5.0,,300.0,,,1.0,,,,1.0,,,,,,,,1.0,1.0,,,,,,Semi,,,,,,,2.0,,,"₱320,000",rent,,14.492371,121.008496,house,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,204.0,,1.0,1.0,Phase 3,,,,,,,
https://www.lamudi.com.ph/staffhouse-house-for-rent-at-bf-homes-phase-1-para-170718688514.html,,,14.0,,700.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,4.0,,,"₱200,000",rent,,14.4521766,121.0245799,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,400.0,,,,,,,,,,,
https://www.lamudi.com.ph/4br-house-and-lot-for-lease-at-multinational-villa-167322438488.html,,,4.0,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,,"₱70,000",rent,,14.492371,121.008496,house,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,300.0,,,,,,,,,,,
https://www.lamudi.com.ph/4br-house-for-rent-at-evangelista-st-bf-homes-para-168439853384.html,,,4.0,,280.0,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,No Price,rent,,14.4521766,121.0245799,house,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,350.0,,,,,,,,,,,
https://www.lamudi.com.ph/brandnew-4-bedroom-house-for-rent-at-southbay-para-168188502725.html,Southbay,,4.0,,350.0,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,2.0,,,"₱70,000",rent,,14.4521766,121.0245799,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,4.0,402.0,1.0,,,,,,,,,,
https://www.lamudi.com.ph/4br-house-and-lot-for-rent-at-bf-homes-para-aque-c-16751517714.html,BF Homes Parañaque,,4.0,,300.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,"₱75,000",rent,,14.4521766,121.0245799,house,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,360.0,,,,,,,,,,,
https://www.lamudi.com.ph/6-bedroom-house-and-lot-for-rent-at-ups2-para-aque-16969370651.html,United Parañaque Subdivision - San Martin de Porres,,6.0,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,"₱85,000",rent,,14.496788,121.043543,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,4.0,529.0,,1.0,,,,,,,,,
https://www.lamudi.com.ph/3-storey-residential-house-or-office-for-rent-in-m-17006333958.html,,,5.0,,210.0,,,,,,,1.0,,,,,,,,,,,,,,,Semi,,,,,,,6.0,,,"₱125,000",rent,,14.492371,121.008496,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,250.0,,,,,,,,,,,
https://www.lamudi.com.ph/3br-modern-spanish-mediterranean-house-for-rent-in-170797867941.html,BF Homes,,3.0,,300.0,,,,,,,1.0,,,,,,,,,,,,,,,Semi,,,,,,,2.0,,,"₱130,000",rent,,14.4521766,121.0245799,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,345.0,,,,,,,,,,,
https://www.lamudi.com.ph/2-storey-with-3br-townhouse-for-rent-in-woodsville-170040248487.html,Woodsville Residences,,3.0,,136.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,"₱85,000",rent,,14.499387,121.025633,house,1.0,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,115.0,,,,,,,,,,,
